ParcelNumber,Date,Price,ConveyanceTax
3170210120000,2024-08-14T10:00:00Z,389000,389.00
3170180340000,2024-08-30T10:00:00Z,599000,599.00
3170180300000,2024-08-30T10:00:00Z,599000,599.00
3170171570000,2024-09-11T10:00:00Z,290000,435.00
3170171440000,2024-11-22T10:00:00Z,1040000,3120.00
3170080420000,2024-12-24T10:00:00Z,399000,399.00
3170080010000,2024-07-31T10:00:00Z,799000,1997.50
3170020160000,2024-12-13T10:00:00Z,305000,305.00
3161530030000,2024-07-01T10:00:00Z,275000,412.50
3161480140000,2024-08-05T10:00:00Z,310700,310.70
3161480080000,2024-07-01T10:00:00Z,402700,2250.00
3161480070000,2024-09-13T10:00:00Z,448400,672.60
3161480070000,2024-12-11T10:00:00Z,200000,200.00
3161470460000,2024-12-03T10:00:00Z,262000,262.00
3161460410000,2024-07-12T10:00:00Z,975000,1950.00
3161460170000,2024-12-31T10:00:00Z,1150000,3450.00
3161460020000,2024-07-19T10:00:00Z,1210000,4840.00
3161430330000,2024-08-13T10:00:00Z,1750000,5250.00
3161060680000,2024-12-12T10:00:00Z,344000,344.00
3161051200000,2024-08-23T10:00:00Z,324000,486.00
3161040820000,2024-07-26T10:00:00Z,315000,315.00
3161040810000,2024-07-26T10:00:00Z,315000,315.00
3161010430000,2024-08-02T10:00:00Z,330000,330.00
3160990550000,2024-11-12T10:00:00Z,255000,255.00
3160990510000,2024-07-26T10:00:00Z,295000,295.00
3160990420000,2024-09-23T10:00:00Z,425000,425.00
3160970670000,2024-10-29T10:00:00Z,410000,410.00
3160960170000,2024-08-13T10:00:00Z,396000,396.00
3160951260000,2024-12-06T10:00:00Z,339950,340.00
3160950960000,2024-09-30T10:00:00Z,395000,395.00
3160950670000,2024-10-14T10:00:00Z,391000,391.00
3160950480000,2024-12-23T10:00:00Z,374000,374.00
3160950170000,2024-12-09T10:00:00Z,350000,525.00
3160950160000,2024-09-19T10:00:00Z,242000,242.00
3160950110000,2024-09-30T10:00:00Z,294500,441.80
3160940180000,2024-12-24T10:00:00Z,345000,345.00
3160940050000,2024-11-12T10:00:00Z,345000,345.00
3160920290000,2024-08-02T10:00:00Z,325000,325.00
3160920180000,2024-09-16T10:00:00Z,390000,390.00
3160911030000,2024-12-02T10:00:00Z,300000,300.00
3160910310000,2024-12-31T10:00:00Z,370000,370.00
3160901210000,2024-07-12T10:00:00Z,409000,409.00
3160901000000,2024-12-16T10:00:00Z,429000,429.00
3160900760000,2024-12-13T10:00:00Z,340000,340.00
3160900180000,2024-12-18T10:00:00Z,435000,435.00
3160891090000,2024-12-18T10:00:00Z,400000,400.00
3160890020000,2024-07-12T10:00:00Z,202000,202.00
3160880680000,2024-08-07T10:00:00Z,405000,405.00
3160880500000,2024-07-05T10:00:00Z,375000,375.00
3160870910000,2024-10-25T10:00:00Z,399000,399.00
3160860850000,2024-10-18T10:00:00Z,250000,375.00
3160860220000,2024-09-23T10:00:00Z,312000,468.00
3160850220000,2024-08-14T10:00:00Z,354000,354.00
3160850210000,2024-08-26T10:00:00Z,349000,349.00
3160841150000,2024-12-09T10:00:00Z,383800,383.80
3160841000000,2024-09-19T10:00:00Z,385000,385.00
3160840560000,2024-11-18T10:00:00Z,407000,407.00
3160830770000,2024-08-15T10:00:00Z,395000,395.00
3160821160000,2024-07-05T10:00:00Z,410000,410.00
3160821080000,2024-11-04T10:00:00Z,377000,377.00
3160810720000,2024-12-20T10:00:00Z,325000,325.00
3160810710000,2024-12-26T10:00:00Z,325000,325.00
3160800800000,2024-11-26T10:00:00Z,245000,245.00
3160800580000,2024-12-13T10:00:00Z,399000,598.50
3160800360000,2024-10-17T10:00:00Z,349000,349.00
3160800330000,2024-07-05T10:00:00Z,395000,395.00
3160791110000,2024-07-08T10:00:00Z,228000,228.00
3160790990000,2024-08-14T10:00:00Z,410000,410.00
3160790030000,2024-10-15T10:00:00Z,405000,405.00
3160780610000,2024-11-22T10:00:00Z,395000,395.00
3160780380000,2024-12-31T10:00:00Z,320000,320.00
3160770690000,2024-07-12T10:00:00Z,349000,349.00
3160770010000,2024-11-08T10:00:00Z,415000,415.00
3160760810000,2024-12-20T10:00:00Z,422000,422.00
3160760480000,2024-10-25T10:00:00Z,389000,389.00
3160750670000,2024-07-15T10:00:00Z,370000,555.00
3160741120000,2024-08-08T10:00:00Z,349000,349.00
3160740780000,2024-09-19T10:00:00Z,326000,326.00
3160740510000,2024-10-18T10:00:00Z,350000,350.00
3160731050000,2024-07-01T10:00:00Z,400000,400.00
3160731040000,2024-11-14T10:00:00Z,410000,410.00
3160730230000,2024-07-18T10:00:00Z,325000,487.50
3160730120000,2024-12-11T10:00:00Z,350000,350.00
3160710930000,2024-08-21T10:00:00Z,205000,205.00
3160700070000,2024-07-02T10:00:00Z,330000,330.00
3160690850000,2024-09-20T10:00:00Z,300000,300.00
3160690330000,2024-11-08T10:00:00Z,437000,437.00
3160671000000,2024-08-26T10:00:00Z,300000,300.00
3160671000000,2024-08-26T10:00:00Z,300000,300.00
3160651060000,2024-11-27T10:00:00Z,380000,380.09
3160650890000,2024-12-10T10:00:00Z,370000,370.00
3160642220000,2024-08-23T10:00:00Z,543500,543.50
3160641320000,2024-10-03T10:00:00Z,200000,200.00
3160631440000,2024-07-17T10:00:00Z,390000,390.00
3160621570000,2024-11-08T10:00:00Z,1505000,4515.00
3160621200000,2024-07-03T10:00:00Z,300000,450.00
3160570440000,2024-07-23T10:00:00Z,270000,270.00
3160480260000,2024-07-29T10:00:00Z,225000,225.00
3160470480000,2024-12-27T10:00:00Z,282000,282.00
3160450510000,2024-07-30T10:00:00Z,262000,393.00
3160370290000,2024-09-06T10:00:00Z,320000,320.00
3160350230000,2024-10-02T10:00:00Z,386250,386.30
3160310570000,2024-07-03T10:00:00Z,332000,332.00
3160280580000,2024-12-27T10:00:00Z,475000,475.00
3160280500000,2024-10-10T10:00:00Z,413235,413.24
3160280490000,2024-10-10T10:00:00Z,413235,413.24
3160260240000,2024-09-11T10:00:00Z,240000,240.00
3160220440000,2024-09-10T10:00:00Z,475000,475.00
3160150850000,2024-10-25T10:00:00Z,315000,315.00
3160112260000,2024-09-10T10:00:00Z,480000,480.00
3160094210000,2024-08-26T10:00:00Z,220000,220.00
3160094200000,2024-08-26T10:00:00Z,220000,220.00
3160082830000,2024-09-09T10:00:00Z,739000,1478.00
3160081310000,2024-07-05T10:00:00Z,500000,500.00
3160080490000,2024-12-06T10:00:00Z,450000,450.00
3160070250000,2024-08-09T10:00:00Z,250000,375.00
3160060630000,2024-08-21T10:00:00Z,562500,843.80
3160051600000,2024-07-22T10:00:00Z,650000,1300.00
3151110480000,2024-11-25T10:00:00Z,550000,550.00
3151110470000,2024-11-25T10:00:00Z,550000,550.00
3151100990000,2024-09-17T10:00:00Z,550000,825.00
3151100790000,2024-08-15T10:00:00Z,425000,425.00
3151090480000,2024-09-12T10:00:00Z,295000,295.00
3151070710000,2024-07-26T10:00:00Z,340000,510.00
3151070660000,2024-07-05T10:00:00Z,300000,300.00
3151070390000,2024-08-09T10:00:00Z,240000,240.00
3151061170000,2024-07-05T10:00:00Z,425000,425.00
3151061160000,2024-07-05T10:00:00Z,425000,425.00
3151061130000,2024-10-11T10:00:00Z,343000,514.50
3151060910000,2024-11-06T10:00:00Z,343000,343.00
3151040180000,2024-07-16T10:00:00Z,420000,420.00
3151040140000,2024-12-04T10:00:00Z,350000,350.00
3151030090000,2024-08-29T10:00:00Z,282500,282.50
3150980110000,2024-10-03T10:00:00Z,340000,340.00
3150970150000,2024-10-07T10:00:00Z,250000,250.00
3150960490000,2024-11-27T10:00:00Z,231000,231.00
3150940550000,2024-10-18T10:00:00Z,395000,592.50
3150920530000,2024-09-20T10:00:00Z,390000,585.00
3150920370000,2024-08-14T10:00:00Z,329900,329.90
3150890860000,2024-07-25T10:00:00Z,489000,489.00
3150890850000,2024-07-25T10:00:00Z,489000,489.00
3150880910000,2024-09-11T10:00:00Z,485000,485.00
3150820790000,2024-10-04T10:00:00Z,240000,240.00
3150810390000,2024-10-23T10:00:00Z,275000,275.00
3150800400000,2024-08-30T10:00:00Z,252700,252.70
3150780320000,2024-12-09T10:00:00Z,330000,330.00
3150760030000,2024-08-20T10:00:00Z,215000,215.00
3150750040000,2024-10-30T10:00:00Z,309000,309.00
3150750030000,2024-10-30T10:00:00Z,309000,309.00
3150720080000,2024-12-23T10:00:00Z,200000,300.00
3150700240000,2024-11-07T10:00:00Z,330000,330.00
3150690800000,2024-10-25T10:00:00Z,385500,385.50
3150620800000,2024-08-26T10:00:00Z,450000,450.00
3150620370000,2024-08-08T10:00:00Z,625000,1250.00
3150610660000,2024-07-26T10:00:00Z,400000,600.00
3150600320000,2024-12-10T10:00:00Z,549000,549.00
3150570390000,2024-10-31T10:00:00Z,545000,817.50
3150570280000,2024-09-30T10:00:00Z,799000,1588.00
3150570060000,2024-07-30T10:00:00Z,1100000,4400.00
3150560800000,2024-11-18T10:00:00Z,639600,1279.20
3150550280000,2024-12-05T10:00:00Z,269000,403.50
3150541470000,2024-08-15T10:00:00Z,428000,428.00
3150531170000,2024-08-07T10:00:00Z,479000,479.00
3150530850000,2024-12-11T10:00:00Z,300000,300.00
3150530730000,2024-12-09T10:00:00Z,765000,ERROR
3150530340000,2024-08-02T10:00:00Z,675000,1350.00
3150530200000,2024-08-12T10:00:00Z,650000,1300.00
3150521940000,2024-07-17T10:00:00Z,500000,750.00
3150521890000,2024-11-15T10:00:00Z,515000,515.00
3150521300000,2024-09-25T10:00:00Z,502150,502.20
3150521190000,2024-10-15T10:00:00Z,510000,510.00
3150520790000,2024-07-15T10:00:00Z,580000,580.00
3150520300000,2024-12-11T10:00:00Z,530000,5300
3150511760000,2024-07-26T10:00:00Z,520000,520.00
3150511710000,2024-08-30T10:00:00Z,563000,563.00
3150511680000,2024-07-30T10:00:00Z,710000,1420.00
3150511590000,2024-10-28T10:00:00Z,400000,600.00
3150510910000,2024-10-31T10:00:00Z,525000,525.00
3150510580000,2024-08-29T10:00:00Z,315000,315.00
3150510280000,2024-10-18T10:00:00Z,620000,1240.00
3150510160000,2024-10-24T10:00:00Z,479000,479.00
3150500890000,2024-10-28T10:00:00Z,580000,580.00
3150500600000,2024-08-23T10:00:00Z,445000,445.00
3150500550000,2024-08-15T10:00:00Z,732000,1464.00
3150500120000,2024-07-26T10:00:00Z,370000,555.00
3150490290000,2024-07-18T10:00:00Z,559000,559.00
3150490100000,2024-09-19T10:00:00Z,943500,2358.80
3150482380000,2024-12-31T10:00:00Z,420000,420.00
3150482260000,2024-11-18T10:00:00Z,358000,358.00
3150482100000,2024-09-03T10:00:00Z,290000,290.00
3150481460000,2024-07-02T10:00:00Z,475000,475.00
3150480910000,2024-09-26T10:00:00Z,600000,1200.00
3150480760000,2024-08-27T10:00:00Z,479000,479.00
3150480230000,2024-07-16T10:00:00Z,466000,468.00
3150471570000,2024-12-03T10:00:00Z,447000,ERROR
3150470910000,2024-10-21T10:00:00Z,700000,1750.00
3150470880000,2024-08-07T10:00:00Z,580000,580.00
3150470730000,2024-10-17T10:00:00Z,555000,555.00
3150470660000,2024-08-21T10:00:00Z,510000,765.00
3150470550000,2024-12-04T10:00:00Z,688000,1376.00
3150460950000,2024-10-25T10:00:00Z,529000,529.00
3150460640000,2024-08-02T10:00:00Z,510000,510.00
3150442200000,2024-11-19T10:00:00Z,530000,530.00
3150442000000,2024-07-29T10:00:00Z,390000,585.00
3150441620000,2024-09-30T10:00:00Z,485000,727.50
3150441520000,2024-11-27T10:00:00Z,575000,575.00
3150441510000,2024-09-06T10:00:00Z,570000,570.00
3150441050000,2024-09-30T10:00:00Z,599000,599.00
3150440440000,2024-11-27T10:00:00Z,550000,550.09
3150440370000,2024-07-23T10:00:00Z,400000,400.00
3150430810000,2024-10-22T10:00:00Z,525000,525.00
3150430240000,2024-12-20T10:00:00Z,520000,780.00
3150422470000,2024-11-12T10:00:00Z,540000,540.00
3150422450000,2024-11-04T10:00:00Z,240000,240.00
3150421580000,2024-11-22T10:00:00Z,485000,485.00
3150420770000,2024-07-23T10:00:00Z,401000,401.00
3150420250000,2024-12-23T10:00:00Z,635000,1270.00
3150420240000,2024-08-23T10:00:00Z,672500,1345.00
3150411220000,2024-10-07T10:00:00Z,260000,260.00
3150411210000,2024-10-07T10:00:00Z,260000,260.00
3150402590000,2024-09-16T10:00:00Z,241000,361.50
3150402220000,2024-07-26T10:00:00Z,305000,305.00
3150400440000,2024-09-13T10:00:00Z,643750,1287.50
3150392770000,2024-12-04T10:00:00Z,505000,505.00
3150392600000,2024-12-26T10:00:00Z,525000,525.00
3150392110000,2024-11-08T10:00:00Z,365000,547.50
3150390610000,2024-12-30T10:00:00Z,410000,615.00
3150390550000,2024-07-09T10:00:00Z,470000,470.00
3150381420000,2024-07-10T10:00:00Z,400000,400.00
3150380860000,2024-11-20T10:00:00Z,535000,535.00
3150370860000,2024-10-17T10:00:00Z,712500,1425.00
3150370780000,2024-09-20T10:00:00Z,625000,1250.00
3150370310000,2024-09-18T10:00:00Z,475000,475.00
3150360990000,2024-07-29T10:00:00Z,615000,1537.00
3150360310000,2024-08-30T10:00:00Z,549000,549.00
3150360020000,2024-11-21T10:00:00Z,550000,550.00
3150351860000,2024-08-27T10:00:00Z,620000,1240.00
3150350650000,2024-09-05T10:00:00Z,200000,200.00
3150350650000,2024-09-24T10:00:00Z,220000,ERROR
3150350620000,2024-09-05T10:00:00Z,200000,200.00
3150350620000,2024-09-24T10:00:00Z,220000,ERROR
3150340700000,2024-08-13T10:00:00Z,350000,525.00
3150340410000,2024-12-03T10:00:00Z,460000,460.00
3150340400000,2024-08-07T10:00:00Z,400000,400.00
3150332470000,2024-08-20T10:00:00Z,500000,750.00
3150331980000,2024-08-26T10:00:00Z,549000,549.00
3150330600000,2024-08-02T10:00:00Z,549000,549.00
3150330590000,2024-08-02T10:00:00Z,549000,549.00
3150330510000,2024-09-16T10:00:00Z,400000,400.00
3150320580000,2024-07-31T10:00:00Z,1200000,3600.00
3150320570000,2024-11-01T10:00:00Z,999999,2500.00
3150320520000,2024-07-19T10:00:00Z,1750000,7000.00
3150310510000,2024-09-03T10:00:00Z,215000,215.00
3150301520000,2024-09-06T10:00:00Z,640000,1280.00
3150301460000,2024-12-04T10:00:00Z,399000,598.50
3150301430000,2024-09-24T10:00:00Z,509000,509.00
3150301190000,2024-10-17T10:00:00Z,599000,898.50
3150300900000,2024-11-08T10:00:00Z,495000,495.00
3150300670000,2024-09-16T10:00:00Z,695000,1390.00
3150300660000,2024-10-23T10:00:00Z,349000,349.00
3150281620000,2024-09-23T10:00:00Z,411000,411.00
3150281600000,2024-08-02T10:00:00Z,285000,285.00
3150281590000,2024-08-02T10:00:00Z,285000,285.00
3150281580000,2024-08-02T10:00:00Z,285000,285.00
3150281330000,2024-10-08T10:00:00Z,473000,473.00
3150281000000,2024-07-05T10:00:00Z,522500,522.50
3150280460000,2024-07-12T10:00:00Z,560000,560.00
3150280290000,2024-10-29T10:00:00Z,360000,360.00
3150271660000,2024-11-13T10:00:00Z,254500,381.80
3150271360000,2024-10-11T10:00:00Z,545000,817.50
3150271000000,2024-07-02T10:00:00Z,670000,1675.00
3150270770000,2024-08-21T10:00:00Z,525500,525.50
3150270180000,2024-09-25T10:00:00Z,749000,1488.00
3150262880000,2024-08-05T10:00:00Z,460000,460.00
3150261440000,2024-09-11T10:00:00Z,509000,509.00
3150261100000,2024-11-20T10:00:00Z,424000,424.00
3150261090000,2024-11-04T10:00:00Z,519000,519.00
3150251930000,2024-08-02T10:00:00Z,333000,333.00
3150241140000,2024-12-23T10:00:00Z,530000,530.00
3150241110000,2024-09-13T10:00:00Z,588000,588.00
3150240960000,2024-07-18T10:00:00Z,330000,330.00
3150240710000,2024-09-16T10:00:00Z,450000,450.00
3150232100000,2024-07-01T10:00:00Z,480000,720.00
3150231920000,2024-10-16T10:00:00Z,500000,500.00
3150231100000,2024-11-12T10:00:00Z,565000,565.00
3150222760000,2024-12-13T10:00:00Z,325000,325.00
3150221740000,2024-11-06T10:00:00Z,325000,487.50
3150221370000,2024-09-16T10:00:00Z,633302,1266.60
3150220510000,2024-11-14T10:00:00Z,520000,520.00
3150220250000,2024-08-14T10:00:00Z,500000,500.00
3150212640000,2024-09-30T10:00:00Z,369000,ERROR
3150211660000,2024-10-18T10:00:00Z,648000,1296.00
3150211260000,2024-11-08T10:00:00Z,290000,290.00
3150210760000,2024-08-30T10:00:00Z,560000,840.00
3150200770000,2024-09-13T10:00:00Z,435000,435.00
3150200570000,2024-12-09T10:00:00Z,570000,570.00
3150200510000,2024-08-28T10:00:00Z,371000,556.50
3150190910000,2024-11-08T10:00:00Z,579000,579.00
3150190110000,2024-10-30T10:00:00Z,499000,499.00
3150181120000,2024-10-15T10:00:00Z,510000,510.00
3150180910000,2024-10-07T10:00:00Z,625000,1250.00
3150180030000,2024-12-30T10:00:00Z,530000,530.00
3150171360000,2024-08-19T10:00:00Z,620000,1240.00
3150171350000,2024-08-19T10:00:00Z,620000,1240.00
3150170890000,2024-11-14T10:00:00Z,567500,567.50
3150170450000,2024-08-20T10:00:00Z,550000,825.00
3150161040000,2024-11-13T10:00:00Z,259108,388.66
3150160940000,2024-11-14T10:00:00Z,534000,530.00
3150160810000,2024-08-23T10:00:00Z,620000,ERROR
3150160030000,2024-11-13T10:00:00Z,429000,429.00
3150151350000,2024-09-09T10:00:00Z,560000,560.00
3150150830000,2024-11-22T10:00:00Z,360000,360.00
3150090150000,2024-07-15T10:00:00Z,425000,425.00
3150040500000,2024-09-04T10:00:00Z,350000,350.00
3150030370000,2024-07-31T10:00:00Z,550000,550.00
3150010380000,2024-11-15T10:00:00Z,389000,389.00
3140750370000,2024-09-18T10:00:00Z,240500,360.80
3140700060000,2024-09-12T10:00:00Z,227900,27
3140650620000,2024-10-11T10:00:00Z,270000,270.00
3140600140000,2024-07-16T10:00:00Z,270000,270.00
3140570520000,2024-07-10T10:00:00Z,265000,265.00
3140570510000,2024-07-10T10:00:00Z,265000,265.00
3140570300000,2024-07-10T10:00:00Z,265000,265.00
3140531150000,2024-09-19T10:00:00Z,211000,316
3140520400000,2024-07-11T10:00:00Z,234900,234.90
3140490190000,2024-08-30T10:00:00Z,220000,220.00
3140450320000,2024-12-13T10:00:00Z,215000,215.00
3140340170000,2024-11-25T10:00:00Z,243000,243.00
3140340100000,2024-12-19T10:00:00Z,480000,480.00
3140320320000,2024-08-30T10:00:00Z,230000,230.00
3140320310000,2024-08-30T10:00:00Z,230000,230.00
3140281510000,2024-11-04T10:00:00Z,235000,235.00
3140281420000,2024-09-05T10:00:00Z,330000,330.00
3140260150000,2024-10-17T10:00:00Z,230000,ERROR
3140200020000,2024-12-10T10:00:00Z,398000,398.00
3140010510000,2024-10-07T10:00:00Z,349000,523.50
3130460500000,2024-07-08T10:00:00Z,201700,201.70
3130400490000,2024-11-15T10:00:00Z,545000,545.00
3130370750000,2024-07-05T10:00:00Z,470000,705.00
3130370740000,2024-07-05T10:00:00Z,470000,705.00
3130370450000,2024-08-01T10:00:00Z,375000,375.00
3130370440000,2024-08-01T10:00:00Z,375000,375.00
3130370130000,2024-10-11T10:00:00Z,289000,289.00
3130370050000,2024-12-19T10:00:00Z,300000,300.00
3130350900000,2024-09-03T10:00:00Z,210000,210.00
3130280600000,2024-07-15T10:00:00Z,230000,230.00
3130250160000,2024-10-18T10:00:00Z,289500,434.30
3130240260000,2024-12-11T10:00:00Z,415000,415.00
3130240240000,2024-12-11T10:00:00Z,415000,415.00
3130230420000,2024-09-11T10:00:00Z,340000,510.00
3130210390000,2024-09-12T10:00:00Z,360000,540.00
3130210370000,2024-07-08T10:00:00Z,230000,230.00
3130180200000,2024-07-08T10:00:00Z,500000,750.00
3130170280000,2024-10-31T10:00:00Z,277000,277.00
3130160610000,2024-07-11T10:00:00Z,240000,240.00
3130140540000,2024-12-26T10:00:00Z,415000,415.00
3130130310000,2024-10-25T10:00:00Z,405000,405.00
3130030320000,2024-09-25T10:00:00Z,300000,300.00
3130030270000,2024-12-20T10:00:00Z,390000,380.00
3130021400000,2024-10-03T10:00:00Z,1860000,7440.00
3130020780000,2024-12-16T10:00:00Z,274999,275.00
3130020500000,2024-10-17T10:00:00Z,337500,337.50
3120400760000,2024-09-10T10:00:00Z,392500,588.80
3120370400000,2024-12-04T10:00:00Z,245000,245.00
3120370140000,2024-12-09T10:00:00Z,275000,275.00
3120350330000,2024-08-08T10:00:00Z,279000,279.00
3120331290000,2024-10-11T10:00:00Z,399000,399.00
3120300610000,2024-07-02T10:00:00Z,665000,1662.50
3120300450000,2024-10-25T10:00:00Z,370000,370.00
3120300250000,2024-11-07T10:00:00Z,325000,487.50
3120160660000,2024-12-13T10:00:00Z,240000,240.00
3120160260000,2024-11-01T10:00:00Z,200000,300.00
3120060680000,2024-07-29T10:00:00Z,315000,472.50
3120040440000,2024-09-26T10:00:00Z,330000,330.00
3111010430000,2024-12-18T10:00:00Z,220000,330.00
3110980110000,2024-11-20T10:00:00Z,372400,558.60
3110980080000,2024-11-20T10:00:00Z,372400,558.60
3110930040000,2024-08-30T10:00:00Z,359000,359.00
3110740250000,2024-08-20T10:00:00Z,220000,330.00
3110640330000,2024-11-12T10:00:00Z,375000,562.50
3110630340000,2024-09-06T10:00:00Z,320000,320.00
3110620510000,2024-10-04T10:00:00Z,428850,643.30
3110610010000,2024-07-31T10:00:00Z,995000,1980.00
3110580610000,2024-09-12T10:00:00Z,1269000,3807.00
3110580520000,2024-12-06T10:00:00Z,475000,475.00
3110580500000,2024-09-12T10:00:00Z,1269000,3807.00
3110580490000,2024-12-06T10:00:00Z,475000,475.00
3110580220000,2024-12-10T10:00:00Z,369000,369.00
3110580200000,2024-10-04T10:00:00Z,380000,380.09
3110550060000,2024-10-18T10:00:00Z,259000,259.00
3110530070000,2024-08-06T10:00:00Z,521800,521.80
3110441560000,2024-11-18T10:00:00Z,320000,480.00
3110441480000,2024-10-15T10:00:00Z,375000,375.00
3110441470000,2024-12-03T10:00:00Z,355000,395.00
3110420510000,2024-12-13T10:00:00Z,430000,430.00
3110412250000,2024-11-21T10:00:00Z,350000,350.00
3110410450000,2024-11-08T10:00:00Z,215000,322.50
3110392060000,2024-10-23T10:00:00Z,497000,497.00
3110391160000,2024-07-03T10:00:00Z,399999,400.00
3110381780000,2024-09-27T10:00:00Z,345000,345.00
3110371960000,2024-12-20T10:00:00Z,375000,375.00
3110371420000,2024-12-02T10:00:00Z,570000,570.00
3110311440000,2024-12-03T10:00:00Z,525000,525.00
3110310680000,2024-08-28T10:00:00Z,450000,450.00
3110310610000,2024-08-14T10:00:00Z,305000,305.00
3110310290000,2024-10-25T10:00:00Z,700000,1750.00
